City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,caravelas,-17.7125,-39.2481,23.11,91,3,1.99,BR,1673929873
289,sambava,-14.2667,50.1667,25.01,80,96,3.23,MG,1673929874
290,rawson,-43.3002,-65.1023,17.04,70,100,3.74,AR,1673929875
291,vrangel,42.7297,133.0839,-6.93,37,2,1.73,RU,1673929877
292,palmas,-10.2128,-48.3603,24.93,94,75,1.03,BR,1673929878
293,crowley,30.2141,-92.3746,20.1,90,100,4.62,US,1673929879
294,riyadh,24.6877,46.7219,15.08,69,72,2.66,SA,1673929632
295,lompoc,34.6391,-120.4579,8.66,93,40,5.66,US,1673929800
296,touba,8.2833,-7.6833,19.75,21,5,0.77,CI,1673929883
297,kloulklubed,7.0419,134.2556,26.28,70,57,1.44,PW,1673929885
298,hohhot,40.8106,111.6522,-9.84,57,8,2.0,CN,1673929822
299,pisco,-13.7,-76.2167,21.12,78,0,0.0,PE,1673929887
300,baffa,34.4378,73.2194,8.94,23,0,0.67,PK,1673929889
301,provideniya,64.3833,-173.3,-15.94,51,75,14.0,RU,1673929890
302,vanderhoof,54.0166,-124.0198,-0.87,98,100,1.08,CA,1673929891
303,livingstone,-17.8419,25.8543,19.04,96,99,2.49,ZM,1673929893
304,port-gentil,-0.7193,8.7815,26.94,77,100,2.89,GA,1673929894
305,cedar city,37.6775,-113.0619,2.54,65,75,9.26,US,1673929875
306,purral,9.9581,-84.0305,18.27,86,0,4.12,CR,1673929896
307,chiang klang,19.2938,100.8617,29.14,39,23,1.95,TH,1673929898
308,santo tomas,14.1079,121.1414,29.14,74,95,5.82,PH,1673929899
309,lata,40.1629,-8.3327,13.78,90,100,6.57,PT,1673929900
310,ribas do rio pardo,-20.4431,-53.7592,22.82,87,99,0.87,BR,1673929901
311,alta floresta,-9.8756,-56.0861,20.91,96,100,0.3,BR,1673929905
312,alekseyevsk,57.8406,108.3492,-21.49,94,100,2.03,RU,1673929906
313,boa vista,2.8197,-60.6733,24.99,78,40,4.63,BR,1673929908
314,san julian,21.0167,-102.1667,11.43,26,99,2.34,MX,1673929909
315,rio cuarto,-33.1307,-64.3499,22.95,60,0,1.54,AR,1673929808
316,maturin,9.75,-63.1767,22.91,100,1,2.06,VE,1673929782
317,gushikawa,26.3544,127.8686,18.77,59,100,5.66,JP,1673929914
318,nantucket,41.2835,-70.0995,2.03,82,100,6.69,US,1673929905
319,itarema,-2.9248,-39.9167,23.31,91,100,1.63,BR,1673929916
320,saint-pierre,-21.3393,55.4781,28.28,69,75,9.77,RE,1673929917
321,verkh-usugli,52.7,115.1667,-19.7,63,11,1.06,RU,1673929918
322,dumas,35.8656,-101.9732,8.63,49,0,8.75,US,1673929920
323,villazon,-22.0866,-65.5942,9.65,69,95,2.17,BO,1673929921
324,maraba,-5.3686,-49.1178,24.1,100,0,0.0,BR,1673929922
325,liverpool,53.4106,-2.9779,0.72,93,40,1.54,GB,1673929924
326,mahon,39.8885,4.2658,15.31,67,20,10.8,ES,1673929925
327,pinega,64.7001,43.3936,-4.19,91,100,5.92,RU,1673929927
328,wellington,-41.2866,174.7756,21.81,60,2,3.09,NZ,1673929928
329,berberati,4.2612,15.7922,17.91,36,99,0.92,CF,1673929932
330,parana,-31.732,-60.5238,28.09,51,0,3.21,AR,1673929749
331,kholodnyy,62.7167,147.95,-37.38,99,95,1.15,RU,1673929934
332,butaritari,3.0707,172.7902,27.18,79,21,6.44,KI,1673929936
333,ukiah,39.1502,-123.2078,6.68,90,64,0.45,US,1673929937
334,xiaolingwei,32.0333,118.85,4.99,30,2,3.11,CN,1673929939
335,evensk,61.95,159.2333,-18.14,77,100,3.45,RU,1673929940
336,hambantota,6.1241,81.1185,27.19,94,40,2.57,LK,1673929942
337,yenagoa,4.9247,6.2642,23.25,95,47,1.45,NG,1673929943
338,ancud,-41.8697,-73.8203,10.78,88,96,1.04,CL,1673929944
339,noumea,-22.2763,166.4572,29.99,68,99,7.59,NC,1673929166
340,vila velha,-20.3297,-40.2925,23.97,95,75,1.03,BR,1673929949
341,erenhot,43.6475,111.9767,-12.62,62,6,6.62,CN,1673929950
342,kirovskiy,45.0917,133.5136,-11.67,73,8,2.23,RU,1673929952
343,bonito,-21.1211,-56.4819,21.99,85,26,0.72,BR,1673929954
344,alamosa,37.4695,-105.87,-4.01,86,0,5.14,US,1673929955
345,taoudenni,22.6783,-3.9836,15.88,26,65,3.37,ML,1673929957
346,hirara,24.8,125.2833,19.92,63,75,5.14,JP,1673929960
347,balikpapan,-1.2675,116.8289,30.55,66,20,1.54,ID,1673929664
348,kalakamati,-20.5929,27.3121,19.87,75,34,5.73,BW,1673929962
349,kavieng,-2.5744,150.7967,28.48,69,100,4.34,PG,1673929964
350,zarand,30.8127,56.564,8.22,64,99,1.1,IR,1673929965
351,hun,29.1268,15.9477,10.43,44,0,2.8,LY,1673929966
352,turgutlu,38.4953,27.6997,8.86,78,89,2.69,TR,1673929967
353,kavali,14.9167,79.9833,25.32,60,6,1.51,IN,1673929969
354,barranca,-10.75,-77.7667,21.23,76,94,2.85,PE,1673929970
355,siocon,7.7061,122.1353,28.04,79,99,0.52,PH,1673929971
356,puerto del rosario,28.5004,-13.8627,17.86,63,0,5.66,ES,1673929973
357,tortoli,39.9256,9.6572,12.9,50,75,10.29,IT,1673929974
358,san carlos de bariloche,-41.1456,-71.3082,14.86,47,0,3.09,AR,1673929835
359,katsuura,35.1333,140.3,8.06,71,98,3.98,JP,1673929976
360,poum,-20.2333,164.0167,26.04,76,99,4.75,NC,1673929978
361,souillac,-20.5167,57.5167,27.21,69,75,7.72,MU,1673929980
362,kuliyapitiya,7.4688,80.0401,25.82,55,59,2.23,LK,1673929981
363,thanh hoa,19.8,105.7667,13.85,73,100,3.13,VN,1673929982
364,namibe,-15.1961,12.1522,23.28,76,91,0.55,AO,1673929984
365,hamada,34.8833,132.0833,9.4,56,100,1.89,JP,1673929985
366,vila,42.0304,-8.1588,5.49,94,96,8.03,PT,1673929987
367,behbahan,30.5959,50.2417,14.15,90,100,1.31,IR,1673929988
368,bushenyi,-0.5853,30.2114,16.6,62,99,0.29,UG,1673929989
369,razdolinsk,58.4211,94.6658,-11.93,92,100,3.13,RU,1673929992
370,leningradskiy,69.3833,178.4167,-35.41,96,9,2.15,RU,1673929759
371,wattegama,6.7989,81.4808,26.66,71,99,3.66,LK,1673929994
372,green river,41.5286,-109.4662,-2.78,63,100,0.45,US,1673929928
373,husavik,66.0449,-17.3389,-2.31,92,100,9.17,IS,1673929997
374,bastia,42.6667,9.3333,11.89,85,100,2.06,FR,1673929999
375,trincomalee,8.5711,81.2335,26.15,70,59,5.11,LK,1673930000
376,tefe,-3.3542,-64.7114,22.36,99,100,1.41,BR,1673930002
377,tezu,27.9167,96.1667,21.55,34,42,2.05,IN,1673930003
378,apulia,41.4851,-8.7641,14.31,72,41,11.19,PT,1673930005
379,abu dhabi,24.4667,54.3667,19.01,80,0,1.54,AE,1673929995
380,vanimo,-2.6741,141.3028,28.45,72,97,2.48,PG,1673930008
381,clyde river,70.4692,-68.5914,-25.87,76,100,2.06,CA,1673930010
382,kahului,20.8947,-156.47,25.47,79,40,3.09,US,1673930011
383,great yarmouth,52.6083,1.7305,-2.53,77,28,4.05,GB,1673930012
384,boguchany,58.3814,97.4531,-19.21,94,100,2.35,RU,1673929941
385,norsup,-16.0667,167.3833,28.41,75,81,4.22,VU,1673930015
386,loandjili,-4.7561,11.8578,24.9,89,100,1.84,CG,1673930016
387,awjilah,29.1081,21.2869,11.24,65,0,4.14,LY,1673930017
388,sakakah,29.9697,40.2064,7.76,90,22,2.45,SA,1673930018
389,mohgaon,21.65,78.7167,23.32,39,0,1.99,IN,1673930019
390,dingle,10.9995,122.6711,28.15,81,67,3.94,PH,1673930021
391,saint-augustin,51.226,-58.6502,0.39,98,100,9.69,CA,1673930022
392,nishihara,26.1842,127.7558,18.81,63,40,6.17,JP,1673930023
393,papillion,41.1544,-96.0422,3.05,86,100,7.2,US,1673929840
394,quatre cocos,-20.2078,57.7625,27.83,72,38,8.41,MU,1673930026
395,szczecinek,53.7079,16.6994,1.76,93,100,5.16,PL,1673930028
396,sao jose da coroa grande,-8.8978,-35.1478,24.74,82,100,2.37,BR,1673930029
397,itambe,-15.245,-40.6244,18.22,97,29,0.62,BR,1673930030
398,camaqua,-30.8511,-51.8122,20.27,97,28,1.54,BR,1673930032
399,palauig,15.435,119.9045,28.89,61,100,1.72,PH,1673930034
400,gazojak,41.1875,61.4036,-6.01,64,36,2.36,TM,1673930035
401,clearwater,27.9659,-82.8001,12.95,88,0,2.06,US,1673929763
402,tilichiki,60.4667,166.1,-29.31,94,23,3.69,RU,1673930037
403,mantua,45.1667,10.7833,4.64,90,33,0.89,IT,1673930039
404,ornskoldsvik,63.2909,18.7153,-13.47,92,75,2.06,SE,1673930040
405,kaeo,-35.1,173.7833,22.96,64,13,5.77,NZ,1673930041
406,kudahuvadhoo,2.6708,72.8944,26.22,74,37,2.26,MV,1673930043
407,leshukonskoye,64.8989,45.7622,-5.66,90,100,5.36,RU,1673930044
408,panaba,21.2833,-88.2667,17.25,85,5,4.12,MX,1673930045
409,whitehorse,60.7161,-135.0538,-6.22,92,100,5.66,CA,1673930047
410,rehburg-loccum,52.4667,9.2,4.63,87,75,7.72,DE,1673930048
411,buyabod,13.4666,122.0526,25.94,87,100,5.9,PH,1673930050
412,pandan,14.0453,124.1694,24.77,94,100,6.88,PH,1673930051
413,paka,4.6374,103.4368,28.54,74,40,3.09,MY,1673930053
414,dakar,14.6937,-17.4441,26.49,50,100,6.24,SN,1673929800
415,ahlat,38.7518,42.4814,-1.92,85,96,1.54,TR,1673930055
416,brazzaville,-4.2658,15.2832,21.97,88,100,1.01,CG,1673930057
417,manicore,-5.8092,-61.3003,21.89,99,98,1.0,BR,1673930059
418,zhanaozen,43.3,52.8,-4.45,41,2,5.82,KZ,1673930060
419,robertsport,6.7533,-11.3686,24.89,88,60,3.04,LR,1673930061
420,cayenne,4.9333,-52.3333,23.02,94,100,2.06,GF,1673930063
421,lebedyn,50.5852,34.4849,0.26,83,100,7.99,UA,1673930064
422,iranshahr,27.2025,60.6848,10.19,43,0,2.06,IR,1673930066
423,tabou,4.423,-7.3528,24.62,86,3,1.68,CI,1673930067
424,orlik,52.5178,99.825,-13.76,76,100,5.22,RU,1673930068
425,macuspana,17.7667,-92.6,22.2,93,5,2.32,MX,1673930070
426,thunder bay,48.4001,-89.3168,0.99,93,100,4.63,CA,1673929931
427,san lawrenz,36.0553,14.204,15.48,77,75,1.34,MT,1673930072
428,brae,60.3964,-1.353,4.15,68,92,11.57,GB,1673930074
429,tuyen quang,21.8233,105.2181,13.15,51,100,1.44,VN,1673930075
430,kizlyar,43.8469,46.715,1.72,96,78,2.93,RU,1673930077
431,praia da vitoria,38.7333,-27.0667,14.14,82,40,5.14,PT,1673930078
432,mount gambier,-37.8333,140.7667,23.87,48,97,4.87,AU,1673930079
433,inzer,54.2167,57.5556,-17.9,86,4,1.82,RU,1673930081
434,saint-joseph,-21.3667,55.6167,27.21,74,47,5.69,RE,1673930083
435,cooma,-36.2333,149.1333,26.89,38,9,4.41,AU,1673930084
436,aleksandrovskiy zavod,50.9237,117.9374,-20.43,74,34,2.51,RU,1673930086
437,pangai,-19.8,-174.35,30.06,70,20,1.03,TO,1673930051
438,mehamn,71.0357,27.8492,0.95,93,75,2.57,NO,1673930088
439,sola,-13.8833,167.55,27.88,73,64,6.69,VU,1673930089
440,pasni,25.2631,63.471,18.27,26,81,4.1,PK,1673930091
441,shizunai,42.3339,142.3669,-2.42,68,40,5.56,JP,1673930092
442,san jose de guanipa,8.8872,-64.1651,22.95,79,55,5.64,VE,1673930093
443,la macarena,2.1837,-73.7849,21.9,88,96,0.75,CO,1673930094
444,koumac,-20.5667,164.2833,26.54,75,100,3.47,NC,1673930096
445,dayong,25.0209,118.2898,14.23,62,65,1.41,CN,1673930097
446,severo-kurilsk,50.6789,156.125,-5.93,87,81,8.78,RU,1673930098
447,yulara,-25.2406,130.9889,37.9,17,26,2.57,AU,1673930099
448,xam nua,20.4197,104.0439,18.35,59,87,1.65,LA,1673930101
449,kutum,14.2,24.6667,10.92,38,42,2.58,SD,1673930102
450,camacha,33.0833,-16.3333,14.68,67,75,5.66,PT,1673930103
451,hovd,48.0056,91.6419,-13.4,49,100,0.44,MN,1673930105
452,mattru,7.6244,-11.8332,20.71,98,25,1.08,SL,1673930106
453,mumford,5.2618,-0.759,25.66,86,12,1.85,GH,1673930108
454,mandiana,10.6333,-8.6833,19.66,19,2,2.37,GN,1673930109
455,jaisalmer,26.9147,70.9181,14.57,13,0,3.81,IN,1673930111
456,rabo de peixe,37.8,-25.5833,13.73,72,75,4.12,PT,1673930113
457,edd,13.9297,41.6925,26.8,42,13,5.99,ER,1673930114
458,kaa-khem,51.6833,94.7333,-16.82,94,100,1.08,RU,1673930116
459,pangoa,-12.1167,-73.0,19.43,97,99,0.9,PE,1673930117
460,saint anthony,45.0205,-93.218,1.25,95,100,3.6,US,1673930119
461,paracuru,-3.41,-39.0306,25.06,89,100,1.44,BR,1673930120
462,tual,-5.6667,132.75,28.66,72,97,4.04,ID,1673930121
463,esqueda,30.7167,-109.5833,8.4,92,100,4.64,MX,1673930123
464,namie,37.4833,141.0,6.97,47,99,0.35,JP,1673930124
465,te anau,-45.4167,167.7167,22.85,44,24,2.96,NZ,1673930126
466,buritis,-15.6178,-46.4233,18.9,86,9,0.85,BR,1673930127
467,alugan,12.2188,125.4808,27.38,83,96,1.17,PH,1673930128
468,fort nelson,58.8053,-122.7002,-13.23,85,75,0.0,CA,1673930130
469,canton,23.1167,113.25,10.49,54,100,4.52,CN,1673930131
470,orshanka,56.9161,47.8933,-14.17,94,12,4.68,RU,1673930132
471,necochea,-38.5473,-58.7368,16.71,95,5,4.7,AR,1673930106
472,cuenca,-2.8833,-78.9833,12.07,94,100,1.54,EC,1673930035
473,raga,8.4596,25.678,17.77,28,24,1.86,SS,1673930135
474,hofn,64.2539,-15.2082,0.13,60,100,8.84,IS,1673930136
475,erzin,36.9559,36.2,9.92,82,96,1.58,TR,1673930138
476,bima,-8.4667,118.7167,30.38,69,97,1.53,ID,1673930139
477,verkhnevilyuysk,63.4453,120.3167,-41.82,99,90,0.8,RU,1673930140
478,port arthur,38.8,121.2667,3.28,48,98,7.67,CN,1673930141
479,almaznyy,48.0448,40.045,-4.21,96,48,4.84,RU,1673930144
480,urumqi,43.801,87.6005,-23.47,77,75,2.0,CN,1673930145
481,chumikan,54.7183,135.315,-29.26,78,32,4.22,RU,1673930146
482,birao,10.2849,22.7882,18.22,23,27,3.99,CF,1673930147
483,port hedland,-20.3167,118.5667,34.03,55,61,7.72,AU,1673930149
484,senneterre,48.3835,-77.2328,-14.36,97,33,1.44,CA,1673930150
485,karratha,-20.7377,116.8463,30.62,60,55,5.64,AU,1673930151
486,grindavik,63.8424,-22.4338,-1.03,80,20,7.72,IS,1673930152
487,broome,42.2506,-75.833,-2.99,82,0,2.06,US,1673930135
488,adrar,20.5022,-10.0711,16.05,21,96,5.11,MR,1673930155
489,bansgaon,26.5586,83.3481,15.23,43,0,1.41,IN,1673930157
490,dera bugti,29.0307,69.151,13.82,9,0,1.63,PK,1673930159
491,carutapera,-1.195,-46.02,23.17,93,79,2.24,BR,1673930160
492,hailar,49.2,119.7,-19.84,84,68,6.18,CN,1673930161
493,emba,48.8264,58.1442,-14.05,74,2,3.38,KZ,1673930164
494,perry,37.2506,-83.1999,9.4,86,100,4.14,US,1673930166
495,cap estate,14.0833,-60.95,22.79,77,1,4.73,LC,1673930168
496,tecoanapa,16.5167,-98.75,24.11,82,4,2.02,MX,1673930040
497,verkhnyaya inta,65.9811,60.3094,-8.64,79,67,8.78,RU,1673930171
498,berlevag,70.8578,29.0864,0.97,80,100,1.54,NO,1673930172
499,makungu,-8.7333,35.2833,17.84,95,99,0.16,TZ,1673930173
500,villeneuve-sur-lot,44.5,0.6667,6.03,95,100,3.63,FR,1673930175
501,spring hill,28.4769,-82.5255,12.21,100,0,0.0,US,1673930176
502,stromness,58.965,-3.296,2.15,66,100,8.05,GB,1673930178
503,salinas,36.6777,-121.6555,10.05,82,40,3.6,US,1673930176
504,merauke,-8.4667,140.3333,29.46,65,100,3.29,ID,1673930181
505,usinsk,65.9939,57.5281,-8.96,92,100,10.81,RU,1673930182
506,xining,36.6167,101.7667,-10.34,65,85,0.74,CN,1673930183
507,saint george,37.1041,-113.5841,8.33,59,0,2.06,US,1673930184
508,sinnamary,5.3833,-52.95,23.55,90,92,3.64,GF,1673930056
509,sur,22.5667,59.5289,22.57,57,73,2.31,OM,1673930106
510,tomatlan,19.9333,-105.25,15.54,65,74,1.72,MX,1673930188
511,xiongzhou,25.1167,114.3,8.86,56,83,2.61,CN,1673930189
512,general roca,-39.0333,-67.5833,21.56,64,72,7.5,AR,1673930191
513,benoy,8.9833,16.3199,19.5,29,77,2.64,TD,1673930192
514,baguinge,16.7777,121.1062,21.67,93,97,1.55,PH,1673930193
515,cordoba,-31.4135,-64.1811,23.99,56,0,3.09,AR,1673930194
516,desaguadero,-16.5656,-69.0417,8.93,63,92,0.84,PE,1673930196
517,kungurtug,50.5994,97.5228,-15.79,93,100,0.33,RU,1673930197
518,concarneau,47.875,-3.9225,4.44,75,100,9.31,FR,1673930198
519,arlit,18.7369,7.3853,14.57,25,0,3.51,NE,1673930199
520,diamantino,-14.4086,-56.4461,21.91,96,98,0.27,BR,1673930201
521,sorland,67.667,12.6934,1.92,79,100,7.62,NO,1673930202
522,wonthaggi,-38.6044,145.5913,28.35,53,14,3.35,AU,1673930203
523,laguna,38.421,-121.4238,10.03,87,0,4.12,US,1673929954
524,tamandare,-8.7597,-35.1047,24.72,82,100,2.29,BR,1673930205
525,illapel,-31.6308,-71.1653,17.88,73,51,0.63,CL,1673930207
526,coahuayana,18.7333,-103.6833,19.39,62,44,1.89,MX,1673930208
527,kulhudhuffushi,6.6221,73.07,26.7,74,6,5.04,MV,1673930209
528,virginia beach,36.8529,-75.978,8.33,46,75,3.6,US,1673929854
529,hoorn,52.6431,5.0578,3.98,81,54,5.15,NL,1673930211
530,novyy svit,47.8059,38.0211,-3.7,94,50,4.55,UA,1673930213
531,zaraza,9.3503,-65.3245,24.22,76,68,3.89,VE,1673930214
532,gwadar,25.1216,62.3254,18.94,26,68,3.84,PK,1673930215
533,visby,57.6409,18.296,2.25,93,100,8.75,SE,1673930218
534,sebinkarahisar,40.2883,38.4236,-1.88,86,68,1.54,TR,1673930219
535,nioaque,-21.1353,-55.83,22.52,85,18,0.89,BR,1673930220
536,nelson bay,-32.7167,152.15,27.03,69,55,6.71,AU,1673930222
537,leh,34.1667,77.5833,-16.2,64,23,0.38,IN,1673930223
538,goderich,43.7501,-81.7165,4.39,60,100,5.66,CA,1673930224
539,tarauaca,-8.1614,-70.7656,21.43,98,100,0.54,BR,1673930226
540,kruisfontein,-34.0033,24.7314,21.05,93,100,3.46,ZA,1673930227
541,shetpe,44.1667,52.1167,-3.78,36,35,4.33,KZ,1673930229
542,zhezkazgan,47.8043,67.7144,-16.01,51,0,5.0,KZ,1673930230
543,lufilufi,-13.8745,-171.5986,30.88,74,90,3.93,WS,1673930231
544,novobirilyussy,56.9514,90.6661,-8.75,91,100,5.54,RU,1673930233
545,altamira,-3.2033,-52.2064,21.02,96,89,0.49,BR,1673930234
546,ginosa,40.5801,16.7561,13.63,71,100,4.59,IT,1673930236
547,mariental,-24.6333,17.9667,26.68,37,98,2.41,NA,1673930237
548,pakxan,18.3778,103.6601,26.88,39,10,1.83,LA,1673930238
549,solnechnyy,50.7214,136.6319,-22.62,85,100,1.41,RU,1673930240
550,westport,41.1415,-73.3579,2.53,62,0,4.63,US,1673930034
551,icod de los vinos,28.3724,-16.7119,16.93,86,33,6.74,ES,1673930242
552,kemlya,54.6963,45.2424,-10.1,93,97,4.12,RU,1673930245
553,urusha,54.05,122.9,-25.86,79,100,0.46,RU,1673930002
554,luganville,-15.5333,167.1667,28.12,81,93,0.97,VU,1673930247
555,mombaca,-5.7431,-39.6275,20.81,94,99,0.47,BR,1673930249
556,nesna,66.1967,13.0213,0.23,81,98,6.74,NO,1673930250
557,damietta,31.4165,31.8133,10.94,81,0,2.92,EG,1673930251
558,binzhou,37.3667,118.0167,2.66,29,77,2.97,CN,1673930253
559,san vicente,-26.6167,-54.1333,19.69,85,21,0.92,AR,1673930254
560,amga,60.8953,131.9608,-45.53,95,87,0.07,RU,1673930255
561,gouyave,12.1646,-61.7296,24.43,83,20,0.0,GD,1673930256
562,vostok,46.4856,135.8833,-17.38,76,96,2.36,RU,1673930258
563,homer,59.6425,-151.5483,2.11,86,75,0.89,US,1673930259
564,carballo,43.213,-8.691,10.56,87,72,7.1,ES,1673930260
565,dustlik,40.5247,68.0358,-11.06,80,6,1.9,UZ,1673930262
566,basco,20.4487,121.9702,22.67,73,100,11.77,PH,1673930264
567,maple creek,49.9168,-109.4848,-3.97,86,100,1.54,CA,1673930265
568,sao joao da barra,-21.6403,-41.0511,23.63,91,3,6.05,BR,1673930266
569,makasar,-5.14,119.4221,33.03,49,20,4.63,ID,1673930267
570,wuan,31.6836,112.0044,8.66,22,7,6.97,CN,1673930270
571,korla,41.7597,86.1469,-12.4,90,82,2.53,CN,1673930271
572,tomohon,1.3346,124.8392,26.52,80,65,0.71,ID,1673930272
573,naryan-mar,67.6713,53.087,-7.46,92,100,8.14,RU,1673929990
574,aitape,-3.1374,142.3475,29.1,67,100,2.7,PG,1673930274
575,mbuji-mayi,-6.15,23.6,20.02,96,96,1.03,CD,1673930276
576,shingu,33.7333,135.9833,10.39,51,49,1.87,JP,1673930277
577,casa nova,-9.4167,-41.1333,24.27,65,100,5.08,BR,1673930278
